-39.369,-72.449,-36.346
-38.356,-71.463,-37.023
-37.458,-70.315,-37.602
-36.699,-69.030,-38.071
-36.097,-67.639,-38.420
-35.664,-66.173,-38.643
-35.664,-66.173,-38.643
-35.455,-65.237,-38.751
-35.261,-64.312,-38.871
-35.082,-63.400,-39.005
-34.918,-62.499,-39.153
-34.769,-61.610,-39.314
-34.634,-60.731,-39.487
-34.514,-59.864,-39.674
-34.409,-59.008,-39.874
-34.318,-58.163,-40.086
-34.241,-57.328,-40.312
-34.178,-56.504,-40.549
-34.129,-55.690,-40.800
-34.094,-54.887,-41.063
-34.073,-54.094,-41.338
-34.065,-53.311,-41.626
-34.072,-52.539,-41.926
-34.092,-51.776,-42.238
-34.126,-51.024,-42.562
-34.173,-50.282,-42.899
-34.234,-49.550,-43.247
-34.308,-48.829,-43.608
-34.396,-48.117,-43.980
-34.497,-47.415,-44.365
-34.612,-46.724,-44.761
-34.740,-46.043,-45.170
-34.882,-45.372,-45.590
-35.037,-44.711,-46.022
-35.205,-44.061,-46.466
-35.387,-43.420,-46.922
-35.583,-42.790,-47.390
-35.792,-42.171,-47.869
-36.014,-41.561,-48.361
-36.250,-40.963,-48.864
-36.500,-40.374,-49.379
-36.763,-39.797,-49.906
-37.040,-39.229,-50.444
-37.331,-38.673,-50.995
-37.636,-38.127,-51.558
-37.954,-37.592,-52.132
-38.287,-37.068,-52.719
-38.633,-36.555,-53.318
-38.994,-36.052,-53.929
-39.369,-35.561,-54.552
-39.758,-35.081,-55.188
-40.162,-34.611,-55.836
-40.581,-34.154,-56.497
-41.015,-33.707,-57.170
-41.463,-33.272,-57.856
-41.927,-32.848,-58.555
-42.406,-32.435,-59.267
-42.900,-32.034,-59.993
-43.410,-31.645,-60.732
-43.937,-31.268,-61.485
-44.479,-30.902,-62.252
-45.038,-30.548,-63.033
-45.614,-30.206,-63.829
-46.208,-29.876,-64.639
-46.208,-29.876,-64.639
-45.292,-29.463,-63.262
-44.396,-29.066,-61.903
-43.520,-28.683,-60.562
-42.663,-28.315,-59.236
-41.825,-27.962,-57.925
-41.003,-27.623,-56.627
-40.198,-27.297,-55.342
-39.410,-26.986,-54.070
-38.637,-26.688,-52.808
-37.879,-26.404,-51.556
-37.136,-26.134,-50.314
-36.408,-25.876,-49.082
-35.693,-25.632,-47.858
-34.992,-25.402,-46.642
-34.304,-25.184,-45.433
-33.630,-24.979,-44.232
-32.968,-24.787,-43.038
-32.318,-24.609,-41.849
-31.681,-24.443,-40.667
-31.056,-24.290,-39.491
-30.442,-24.149,-38.320
-29.841,-24.022,-37.155
-29.251,-23.908,-35.994
-28.673,-23.806,-34.838
-28.106,-23.717,-33.686
-27.550,-23.641,-32.539
-27.005,-23.578,-31.396
-26.472,-23.528,-30.257
-25.949,-23.491,-29.122
-25.438,-23.467,-27.990
-24.937,-23.455,-26.862
-24.447,-23.457,-25.738
-23.968,-23.472,-24.617
-23.500,-23.500,-23.500
